SPECIES_CODE,SCI_NAME,PRIMARY_COM_NAME
gramin1,Geositta_maritima,Grayish_Miner
gramou1,Rhytipterna_simplex,Grayish_Mourner
granig1,Antrostomus_cubanensis,Greater_Antillean_Nightjar
graori1,Icterus_dominicensis,Hispaniolan_Oriole
graori2,Icterus_melanopsis,Cuban_Oriole
graori3,Icterus_northropi,Bahama_Oriole
graori4,Icterus_portoricensis,Puerto_Rican_Oriole
grapet,Procellaria_cinerea,Gray_Petrel
grapic1,Picumnus_granadensis,Grayish_Piculet
grasal1,Saltator_coerulescens,Grayish_Saltator
graspa,Ammodramus_savannarum,Grasshopper_Sparrow
graspa1,Ammodramus_humeralis,Grassland_Sparrow
grathr1,Toxostoma_cinereum,Gray_Thrasher
gratre1,Cinclocerthia_gutturalis,Gray_Trembler
grawar,Setophaga_graciae,Grace's_Warbler
grbani,Crotophaga_sulcirostris,Groove-billed_Ani
grbbec1,Pachyramphus_viridis,Green-backed_Becard
grbcra1,Laterallus_exilis,Gray-breasted_Crake
grbfir1,Sephanoides_sephaniodes,Green-backed_Firecrown
grbhaw1,Buteogallus_urubitinga,Great_Black_Hawk
grbher1,Phaethornis_malaris,Great-billed_Hermit
grbher3,Ardea_herodias,Great_Blue_Heron
grbhum1,Amazilia_viridigaster,Green-bellied_Hummingbird
grbspa1,Arremonops_chloronotus,Green-backed_Sparrow
grbtou1,Aulacorhynchus_sulcatus,Groove-billed_Toucanet
grbwoo1,Melanerpes_hypopolius,Gray-breasted_Woodpecker
grbwoo3,Colaptes_melanochloros,Green-barred_Woodpecker
grbwre1,Campylorhynchus_megalopterus,Gray-barred_Wren
grcbec1,Pachyramphus_major,Gray-collared_Becard
grcbri1,Heliodoxa_jacula,Green-crowned_Brilliant
grccra1,Balearica_regulorum,Gray_Crowned-Crane
grcdov1,Leptotila_cassinii,Gray-chested_Dove
grcfly,Myiarchus_crinitus,Great_Crested_Flycatcher
grcfly1,Myiozetetes_granadensis,Gray-capped_Flycatcher
grctan1,Tangara_meyerdeschauenseei,Green-capped_Tanager
grcter1,Thalasseus_bergii,Great_Crested_Tern
grcwoo1,Colaptes_auricularis,Gray-crowned_Woodpecker
grdswi1,Cypseloides_senex,Great_Dusky_Swift
greani1,Crotophaga_major,Greater_Ani
greant1,Taraba_major,Great_Antshrike
greant2,Grallaria_excelsa,Great_Antpitta
greara1,Pteroglossus_viridis,Green_Aracari
grecor,Phalacrocorax_carbo,Great_Cormorant
grecur1,Crax_rubra,Great_Curassow
gredov1,Leptotila_wellsi,Grenada_Dove
greegr,Ardea_alba,Great_Egret
greela,Myiopagis_viridicata,Greenish_Elaenia
greela1,Elaenia_dayi,Great_Elaenia
grefla2,Phoenicopterus_ruber,American_Flamingo
grefla3,Phoenicopterus_roseus,Greater_Flamingo
greflo1,Diglossa_major,Greater_Flowerpiercer
grefly1,Myiarchus_nugator,Grenada_Flycatcher
grefri,Fregata_minor,Great_Frigatebird
gregre1,Podiceps_major,Great_Grebe
greher1,Phaethornis_guy,Green_Hermit
grehon1,Chlorophanes_spiza,Green_Honeycreeper
greibi1,Mesembrinibis_cayennensis,Green_Ibis
grejac2,Jacamerops_aureus,Great_Jacamar
grekis,Pitangus_sulphuratus,Great_Kiskadee
grekno,Calidris_tenuirostris,Great_Knot
grelic1,Coccyzus_merlini,Great_Lizard-Cuckoo
greman1,Anthracothorax_viridis,Green_Mango
greman2,Cryptopipo_holochlora,Green_Manakin
greoro1,Psarocolius_viridis,Green_Oropendola
grepea1,Pavo_muticus,Green_Peafowl
grepew,Contopus_pertinax,Greater_Pewee
grepot1,Nyctibius_grandis,Great_Potoo
grepuf1,Haplophaedia_aureliae,Greenish_Puffleg
grerhe1,Rhea_americana,Greater_Rhea
greroa,Geococcyx_californianus,Greater_Roadrunner
gresap1,Pterophanes_cyanopterus,Great_Sapphirewing
gresca,Aythya_marila,Greater_Scaup
gresch2,Schiffornis_virescens,Greenish_Schiffornis
grescy1,Drymotoxeres_pucheranii,Greater_Scythebill
greshe,Ardenna_gravis,Great_Shearwater
gresht1,Agriornis_lividus,Great_Shrike-Tyrant
gresku1,Stercorarius_skua,Great_Skua
grespi2,Synallaxis_hypochondriaca,Great_Spinetail
gretho1,Discosura_conversii,Green_Thorntail
gretho2,Phacellodomus_ruber,Greater_Thornbird
grethr1,Turdus_fuscater,Great_Thrush
gretin1,Tinamus_major,Great_Tinamou
gretit1,Parus_major,Great_Tit
gretyr1,Phyllomyias_virescens,Greenish_Tyrannulet
grexen1,Megaxenops_parnaguae,Great_Xenops
greyel,Tringa_melanoleuca,Greater_Yellowlegs
grfdov1,Leptotila_rufaxilla,Gray-fronted_Dove
grfhum1,Amazilia_viridifrons,Green-fronted_Hummingbird
grflan1,Doryfera_ludovicae,Green-fronted_Lancebill
grgmac,Ara_ambiguus,Great_Green_Macaw
grgowl,Strix_nebulosa,Great_Gray_Owl
grgtan1,Chlorornis_riefferii,Grass-green_Tanager
grhcha1,Ortalis_cinereiceps,Gray-headed_Chachalaca
grhgul,Chroicocephalus_cirrocephalus,Gray-hooded_Gull
grhkit1,Leptodon_cayanensis,Gray-headed_Kite
grhowl,Bubo_virginianus,Great_Horned_Owl
grhpip1,Piprites_griseiceps,Gray-headed_Piprites
grhtan1,Eucometis_penicillata,Gray-headed_Tanager
grhtan2,Tangara_seledon,Green-headed_Tanager
grifin1,Incaspiza_pulchra,Great_Inca-Finch
grnher,Butorides_virescens,Green_Heron
grnjay,Cyanocorax_yncas,Green_Jay
grnkin,Chloroceryle_americana,Green_Kingfisher
grnpar,Psittacara_holochlorus,Green_Parakeet
grnsan,Tringa_ochropus,Green_Sandpiper
grntan1,Tangara_fucosa,Green-naped_Tanager
grnvie1,Colibri_thalassinus,Mexican_Violetear
grpchi,Tympanuchus_cupido,Greater_Prairie-Chicken
grpfin1,Embernagra_platensis,Great_Pampa-Finch
grrpar1,Forpus_passerinus,Green-rumped_Parrotlet
grrswi1,Chaetura_cinereiventris,Gray-rumped_Swift
grrwoo1,Xiphocolaptes_major,Great_Rufous_Woodcreeper
grsfly1,Ptiliogonys_cinereus,Gray_Silky-flycatcher
grsplo,Charadrius_leschenaultii,Greater_Sand-Plover
grsvir1,Vireolanius_pulchellus,Green_Shrike-Vireo
grswoo,Dendrocopos_major,Great_Spotted_Woodpecker
grtcar1,Eulampis_holosericeus,Green-throated_Carib
grtcha1,Granatellus_sallaei,Gray-throated_Chat
grteme1,Chlorostilbon_alice,Green-tailed_Emerald
grtgol1,Polytmus_theresiae,Green-tailed_Goldenthroat
grtgra,Quiscalus_mexicanus,Great-tailed_Grackle
grtjac1,Galbula_galbula,Green-tailed_Jacamar
grtlea1,Sclerurus_albigularis,Gray-throated_Leaftosser
grtman1,Anthracothorax_viridigula,Green-throated_Mango
grttra1,Lesbia_nuna,Green-tailed_Trainbearer
grtwar1,Microligea_palustris,Green-tailed_Warbler
grwpel1,Pelecanus_onocrotalus,Great_White_Pelican
grwpet2,Pterodroma_gouldi,Gray-faced_Petrel
grwpet3,Pterodroma_macroptera,Great-winged_Petrel
grwsal1,Saltator_similis,Green-winged_Saltator
grwtyr1,Stigmatura_budytoides,Greater_Wagtail-Tyrant
gryant1,Myrmotherula_menetriesii,Gray_Antwren
gryant2,Cercomacra_cinerascens,Gray_Antbird
grybun,Emberiza_variabilis,Gray_Bunting
grycat,Dumetella_carolinensis,Gray_Catbird
gryfin1,Sicalis_luteola,Grassland_Yellow-Finch
gryfin2,Sicalis_auriventris,Greater_Yellow-Finch
gryfin3,Sicalis_olivascens,Greenish_Yellow-Finch
gryfly,Empidonax_wrightii,Gray_Flycatcher
gryfra,Francolinus_pondicerianus,Gray_Francolin
grygul,Leucophaeus_modestus,Gray_Gull
gryhaw2,Buteo_plagiatus,Gray_Hawk
gryhaw3,Buteo_nitidus,Gray-lined_Hawk
gryjay,Perisoreus_canadensis,Gray_Jay
grykin,Tyrannus_dominicensis,Gray_Kingbird
grymon1,Xolmis_cinereus,Gray_Monjita
grynod1,Procelsterna_albivitta,Gray_Noddy
grypar,Perdix_perdix,Gray_Partridge
grysee1,Sporophila_intermedia,Gray_Seedeater
grytin1,Tinamus_tao,Gray_Tinamou
gryvir,Vireo_vicinior,Gray_Vireo
grywaf1,Certhidea_fusca,Gray_Warbler-Finch
grywag,Motacilla_cinerea,Gray_Wagtail
gsbfin1,Arremon_virenticeps,Green-striped_Brushfinch
gsgdov1,Metriopelia_aymara,Golden-spotted_Ground-Dove
gstswi1,Panyptila_sanctihieronymi,Great_Swallow-tailed_Swift
gtmgem1,Lampornis_viridipallens,Green-throated_Mountain-gem
guacor1,Phalacrocorax_bougainvillii,Guanay_Cormorant
guawoo1,Melanerpes_herminieri,Guadeloupe_Woodpecker
guawoo2,Campephilus_gayaquilensis,Guayaquil_Woodpecker
gubter1,Gelochelidon_nilotica,Gull-billed_Tern
gufgle1,Syndactyla_guttulata,Guttulate_Foliage-gleaner
guicuc1,Guira_guira,Guira_Cuckoo
guigna1,Polioptila_guianensis,Guianan_Gnatcatcher
guipuf1,Notharchus_macrorhynchos,Guianan_Puffbird
guista1,Myrmotherula_surinamensis,Guianan_Streaked-Antwren
guitan1,Hemithraupis_guira,Guira_Tanager
guitou1,Selenidera_piperivora,Guianan_Toucanet
guityr1,Zimmerius_acer,Guianan_Tyrannulet
guiwaa1,Hypocnemis_cantator,Guianan_Warbling-Antbird
gunhaw1,Accipiter_gundlachi,Gundlach's_Hawk
gurcot1,Phoenicircus_carnifex,Guianan_Red-Cotinga
gusgro,Centrocercus_minimus,Gunnison_Sage-Grouse
gwfgoo,Anser_albifrons,Greater_White-fronted_Goose
gybant1,Ammonastes_pelzelni,Gray-bellied_Antbird
gybcom1,Taphrolesbia_griseiventris,Gray-bellied_Comet
gybflo1,Diglossa_carbonaria,Gray-bellied_Flowerpiercer
gybfly1,Lathrotriccus_griseipectus,Gray-breasted_Flycatcher
gybhaw1,Accipiter_poliogaster,Gray-bellied_Hawk
gybhaw2,Pseudastur_occidentalis,Gray-backed_Hawk
gybmar,Progne_chalybea,Gray-breasted_Martin
gybmot1,Andigena_hypoglauca,Gray-breasted_Mountain-Toucan
gybpar1,Pyrrhura_griseipectus,Gray-breasted_Parakeet
gybsab1,Campylopterus_largipennis,Gray-breasted_Sabrewing
gybsee1,Thinocorus_orbignyianus,Gray-breasted_Seedsnipe
gybsht1,Agriornis_micropterus,Gray-bellied_Shrike-Tyrant
gybspi1,Synallaxis_cinerascens,Gray-bellied_Spinetail
gybstp1,Garrodia_nereis,Gray-backed_Storm-Petrel
gybtac1,Polystictus_superciliaris,Gray-backed_Tachuri
gybter1,Onychoprion_lunatus,Gray-backed_Tern
gybwow3,Henicorhina_anachoreta,Santa_Marta_Wood-Wren
gyccuc,Coccyzus_lansbergi,Gray-capped_Cuckoo
gycfin1,Lophospingus_griseocristatus,Gray-crested_Finch
gycfly1,Tolmomyias_poliocephalus,Gray-crowned_Flycatcher
gycgre1,Hylophilus_semicinereus,Gray-chested_Greenlet
gychem1,Hemispingus_reyi,Gray-capped_Hemispingus
gycher1,Phaethornis_griseogularis,Gray-chinned_Hermit
gycnun1,Nonnula_frontalis,Gray-cheeked_Nunlet
gycpar1,Brotogeris_pyrrhoptera,Gray-cheeked_Parakeet
gycthr,Catharus_minimus,Gray-cheeked_Thrush
gyctyr1,Phyllomyias_griseocapilla,Gray-capped_Tyrannulet
gyctyr2,Serpophaga_griseicapilla,Straneck's_Tyrannulet
gycwor1,Aramides_cajaneus,Gray-cowled_Wood-Rail
gycyel,Geothlypis_poliocephala,Gray-crowned_Yellowthroat
gyegre1,Hylophilus_amaurocephalus,Gray-eyed_Greenlet
gyfcin1,Cinclodes_oustaleti,Gray-flanked_Cinclodes
gygfrd1,Ptilinopus_purpuratus,Gray-green_Fruit-Dove
gyhalb,Thalassarche_chrysostoma,Gray-headed_Albatross
gyhant1,Ampelornis_griseiceps,Gray-headed_Antbird
gyhatt1,Attila_rufus,Gray-hooded_Attila
gyhbut1,Cnemoscopus_rubrirostris,Gray-hooded_Bush_Tanager
gyhchi,Poecile_cinctus,Gray-headed_Chickadee
gyhdov1,Leptotila_plumbeiceps,Gray-headed_Dove
gyhfly1,Mionectes_rufiventris,Gray-hooded_Flycatcher
gyhpar1,Psilopsiagon_aymara,Gray-hooded_Parakeet
gyhsif1,Phrygilus_gayi,Gray-hooded_Sierra-Finch
gyhspi1,Cranioleuca_semicinerea,Gray-headed_Spinetail
gyhtof1,Todirostrum_poliocephalum,Gray-headed_Tody-Flycatcher
gyhvul1,Cathartes_melambrotus,Greater_Yellow-headed_Vulture
gyhwar1,Basileuterus_griseiceps,Gray-headed_Warbler
gyltin1,Crypturellus_duidae,Gray-legged_Tinamou
gymwre1,Odontorchilus_branickii,Gray-mantled_Wren
gynant1,Grallaria_griseonucha,Gray-naped_Antpitta
gyrfal,Falco_rusticolus,Gyrfalcon
gysfly1,Muscicapa_griseisticta,Gray-streaked_Flycatcher
gytpih1,Snowornis_subalaris,Gray-tailed_Piha
gyttat1,Tringa_brevipes,Gray-tailed_Tattler
gytwaf1,Poospiza_cabanisi,Gray-throated_Warbling-Finch
gytwar1,Myiothlypis_cinereicollis,Gray-throated_Warbler
gywcot1,Tijuca_condita,Gray-winged_Cotinga
gywinf1,Incaspiza_ortizi,Gray-winged_Inca-Finch
gywtru1,Psophia_crepitans,Gray-winged_Trumpeter
hacant1,Rhegmatorhina_melanosticta,Hairy-crested_Antbird
hacspa1,Arremon_semitorquatus,Half-collared_Sparrow
haiwoo,Picoides_villosus,Hairy_Woodpecker
hamfly,Empidonax_hammondii,Hammond's_Flycatcher
hanfly1,Nephelomyias_pulcher,Handsome_Flycatcher
hanfru1,Pipreola_formosa,Handsome_Fruiteater
hapwre1,Pheugopedius_felix,Happy_Wren
harant1,Rhegmatorhina_berlepschi,Harlequin_Antbird
harduc,Histrionicus_histrionicus,Harlequin_Duck
hareag1,Harpia_harpyja,Harpy_Eagle
harspa,Zonotrichia_querula,Harris's_Sparrow
hattyr1,Hemitriccus_nidipendulus,Hangnest_Tody-Tyrant
hauthr1,Turdus_hauxwelli,Hauxwell's_Thrush
hauthr3,Turdus_sanchezorum,Varzea_Thrush
hawama,Chlorodrepanis_virens,Hawaii_Amakihi
hawcoo,Fulica_alai,Hawaiian_Coot
hawcre,Loxops_mana,Hawaii_Creeper
hawcro,Corvus_hawaiiensis,Hawaiian_Crow
hawduc,Anas_wyvilliana,Hawaiian_Duck
hawfin,Coccothraustes_coccothraustes,Hawfinch
hawgoo,Branta_sandvicensis,Hawaiian_Goose
hawhaw,Buteo_solitarius,Hawaiian_Hawk
hawpet1,Pterodroma_sandwichensis,Hawaiian_Petrel
heegul,Larus_heermanni,Heermann's_Gull
heicra1,Zapornia_atra,Henderson_Island_Crake
helcur1,Pauxi_pauxi,Helmeted_Curassow
helgui,Numida_meleagris,Helmeted_Guineafowl
helman1,Antilophia_galeata,Helmeted_Manakin
helpip1,Anthus_hellmayri,Hellmayr's_Pipit
helwoo1,Celeus_galeatus,Helmeted_Woodpecker
henpet1,Pterodroma_atrata,Henderson_Petrel
henspa,Ammodramus_henslowii,Henslow's_Sparrow
heptan,Piranga_flava,Hepatic_Tanager
heptyr1,Lophotriccus_galeatus,Helmeted_Pygmy-Tyrant
hergul,Larus_argentatus,Herring_Gull
herpet2,Pterodroma_heraldica,Herald_Petrel
herthr,Catharus_guttatus,Hermit_Thrush
herwar,Setophaga_occidentalis,Hermit_Warbler
hfptyr1,Pseudotriccus_simplex,Hazel-fronted_Pygmy-Tyrant
hhfgle1,Clibanornis_erythrocephalus,Henna-hooded_Foliage-gleaner
hifdov1,Ptilinopus_insularis,Henderson_Island_Fruit-Dove
higela1,Elaenia_obscura,Highland_Elaenia
higgua1,Penelopina_nigra,Highland_Guan
higmot1,Momotus_aequatorialis,Andean_Motmot
higtin1,Nothocercus_bonapartei,Highland_Tinamou
hilmyn,Gracula_religiosa,Common_Hill_Myna
himsno,Tetraogallus_himalayensis,Himalayan_Snowcock
hirwar1,Acrocephalus_taiti,Henderson_Island_Reed-Warbler
hiscro,Loxia_megaplaga,Hispaniolan_Crossbill
hiseme1,Chlorostilbon_swainsonii,Hispaniolan_Emerald
hislic1,Coccyzus_longirostris,Hispaniolan_Lizard-Cuckoo
hispar,Psittacara_chloropterus,Hispaniolan_Parakeet
hispar1,Amazona_ventralis,Hispaniolan_Parrot
hispew1,Contopus_hispaniolensis,Hispaniolan_Pewee
hisspi,Spindalis_dominicensis,Hispaniolan_Spindalis
histro1,Priotelus_roseigaster,Hispaniolan_Trogon
hiswoo1,Melanerpes_striatus,Hispaniolan_Woodpecker
hoapuf1,Haplophaedia_lugens,Hoary_Puffleg
hoared,Acanthis_hornemanni,Hoary_Redpoll
hoatzi1,Opisthocomus_hoazin,Hoatzin
hobher2,Glaucis_dohrnii,Hook-billed_Hermit
hobkit,Chondrohierax_uncinatus,Hook-billed_Kite
hofwoo1,Melanerpes_hoffmannii,Hoffmann's_Woodpecker
hofwoo2,Dendrocolaptes_hoffmannsi,Hoffmanns's_Woodcreeper
homtan1,Buthraupis_montana,Hooded_Mountain-Tanager
homtou1,Andigena_cucullata,Hooded_Mountain-Toucan
honeme1,Amazilia_luciae,Honduran_Emerald
hooant1,Grallaricula_cucullata,Hooded_Antpitta
hoober2,Carpornis_cucullata,Hooded_Berryeater
hoocra1,Grus_monacha,Hooded_Crane
hoogna1,Conopophaga_roberti,Hooded_Gnateater
hoogre1,Podiceps_gallardoi,Hooded_Grebe
hoogro1,Coccothraustes_abeillei,Hooded_Grosbeak
hoomer,Lophodytes_cucullatus,Hooded_Merganser
hoomoc1,Mimus_macdonaldi,Española_Mockingbird
hooori,Icterus_cucullatus,Hooded_Oriole
hoosis1,Spinus_magellanicus,Hooded_Siskin
hootan1,Nemosia_pileata,Hooded_Tanager
hootin1,Nothocercus_nigrocapillus,Hooded_Tinamou
hoovis2,Augastes_lumachella,Hooded_Visorbearer
hoowar,Setophaga_citrina,Hooded_Warbler
hooyel1,Geothlypis_nelsoni,Hooded_Yellowthroat
horcoo1,Fulica_cornuta,Horned_Coot
horcur2,Pauxi_koepckeae,Sira_Curassow
horcur3,Pauxi_unicornis,Horned_Curassow
horgre,Podiceps_auritus,Horned_Grebe
horgua1,Oreophasis_derbianus,Horned_Guan
horlar,Eremophila_alpestris,Horned_Lark
horpuf,Fratercula_corniculata,Horned_Puffin
horscr1,Anhima_cornuta,Horned_Screamer
horsun2,Heliactin_bilophus,Horned_Sungem
hotspi1,Synallaxis_kollari,Hoary-throated_Spinetail
houcro1,Corvus_splendens,House_Crow
houfin,Haemorhous_mexicanus,House_Finch
houspa,Passer_domesticus,House_Sparrow
houwre,Troglodytes_aedon,House_Wren
houwre5,Troglodytes_cobbi,Cobb's_Wren
hrshaw,Parabuteo_unicinctus,Harris's_Hawk
huatin1,Rhynchotus_maculicollis,Huayco_Tinamou
hubtyr1,Knipolegus_hudsoni,Hudson's_Black-Tyrant
hudcan1,Asthenes_hudsoni,Hudson's_Canastero
hudgod,Limosa_haemastica,Hudsonian_Godwit
humant1,Myrmelastes_humaythae,Humaita_Antbird
humpen1,Spheniscus_humboldti,Humboldt_Penguin
humsap2,Hylocharis_humboldtii,Humboldt's_Sapphire
hutvir,Vireo_huttoni,Hutton's_Vireo
hyamac1,Anodorhynchus_hyacinthinus,Hyacinth_Macaw
hyavis1,Augastes_scutatus,Hyacinth_Visorbearer
icegul,Larus_glaucoides,Iceland_Gull
iheant1,Myrmotherula_iheringi,Ihering's_Antwren
iiwi,Drepanis_coccinea,Iiwi
imewaa1,Hypocnemis_flavescens,Imeri_Warbling-Antbird
immant1,Hafferia_immaculata,Blue-lored_Antbird
impcor1,Phalacrocorax_atriceps,Imperial_Cormorant
imppar1,Amazona_imperialis,Imperial_Parrot
impsni1,Gallinago_imperialis,Imperial_Snipe
inawoo1,Lepidocolaptes_fatimalimae,Inambari_Woodcreeper
inawoo2,Calliphlox_lyrura,Inagua_Woodstar
incdov,Columbina_inca,Inca_Dove
incfly1,Leptopogon_taczanowskii,Inca_Flycatcher
inchum1,Amazilia_cyanifrons,Indigo-capped_Hummingbird
incter1,Larosterna_inca,Inca_Tern
incwre1,Pheugopedius_eisenmanni,Inca_Wren
indbun,Passerina_cyanea,Indigo_Bunting
indflo1,Diglossa_indigotica,Indigo_Flowerpiercer
indmac1,Anodorhynchus_leari,Indigo_Macaw
indsil,Euodice_malabarica,Indian_Silverbill
integr,Mesophoyx_intermedia,Intermediate_Egret
inwpar1,Hapalopsittaca_fuertesi,Indigo-winged_Parrot
iphmon2,Pomarea_iphis,Iphis_Monarch
iqugna1,Polioptila_clementsi,Iquitos_Gnatcatcher
islthr1,Turdus_poliocephalus,Island_Thrush
issjay,Aphelocoma_insularis,Island_Scrub-Jay
istwre1,Cantorchilus_elutus,Isthmian_Wren
itaspi1,Asthenes_moreirae,Itatiaia_Spinetail
ivbara1,Pteroglossus_azara,Ivory-billed_Aracari
ivbwoo,Campephilus_principalis,Ivory-billed_Woodpecker
ivbwoo1,Xiphorhynchus_flavigaster,Ivory-billed_Woodcreeper
ivogul,Pagophila_eburnea,Ivory_Gull
jabiru,Jabiru_mycteria,Jabiru
jabwar,Horornis_diphone,Japanese_Bush-Warbler
jacsni,Lymnocryptes_minimus,Jack_Snipe
jambec1,Pachyramphus_niger,Jamaican_Becard
jambla1,Nesopsar_nigerrimus,Jamaican_Blackbird
jamcro1,Corvus_jamaicensis,Jamaican_Crow
jamela1,Myiopagis_cotta,Jamaican_Elaenia
jameup1,Euphonia_jamaica,Jamaican_Euphonia
jamfla1,Phoenicoparrus_jamesi,James's_Flamingo
jamlic1,Coccyzus_vetula,Jamaican_Lizard-Cuckoo
jamman1,Anthracothorax_mango,Jamaican_Mango
jamori1,Icterus_leucopteryx,Jamaican_Oriole
jamowl1,Pseudoscops_grammicus,Jamaican_Owl
jampew1,Contopus_pallidus,Jamaican_Pewee
jamspi,Spindalis_nigricephala,Jamaican_Spindalis
jamtod1,Todus_todus,Jamaican_Tody
jamvir1,Vireo_modestus,Jamaican_Vireo
jamwoo1,Melanerpes_radiolatus,Jamaican_Woodpecker
janpar1,Aratinga_jandaya,Jandaya_Parakeet
japqua,Coturnix_japonica,Japanese_Quail
javspa,Lonchura_oryzivora,Java_Sparrow
jaweye,Zosterops_japonicus,Japanese_White-eye
jelcht1,Ochthoeca_jelskii,Jelski's_Chat-Tyrant
jetant1,Cercomacra_nigricans,Jet_Antbird
jetman2,Chloropipo_unicolor,Jet_Manakin
jfttyr1,Anairetes_fernandezianus,Juan_Fernandez_Tit-Tyrant
jocant1,Grallaria_ridgelyi,Jocotoco_Antpitta
johtot1,Poecilotriccus_luluae,Johnson's_Tody-Flycatcher
jottyr1,Hemitriccus_iohannis,Johannes's_Tody-Tyrant
juffir1,Sephanoides_fernandensis,Juan_Fernandez_Firecrown
jufpet,Pterodroma_externa,Juan_Fernandez_Petrel
juncan1,Asthenes_virgata,Junin_Canastero
jungre1,Podiceps_taczanowskii,Junin_Grebe
junmyn1,Acridotheres_fuscus,Jungle_Myna
juntap1,Scytalopus_gettyae,Junin_Tapaculo
juntit1,Baeolophus_ridgwayi,Juniper_Titmouse
kalphe,Lophura_leucomelanos,Kalij_Pheasant
kamao,Myadestes_myadestinus,Kamao
kattyr1,Hemitriccus_kaempferi,Kaempfer's_Tody-Tyrant
kauama,Chlorodrepanis_stejnegeri,Kauai_Amakihi
kauoo,Moho_braccatus,Kauai_Oo
kawpar1,Amazona_kawalli,Kawall's_Parrot
kebmot1,Electron_carinatum,Keel-billed_Motmot
kebtou1,Ramphastos_sulfuratus,Keel-billed_Toucan
kelgoo1,Chloephaga_hybrida,Kelp_Goose
kelgul,Larus_dominicanus,Kelp_Gull
kenwar,Geothlypis_formosa,Kentucky_Warbler
kerpet,Pterodroma_neglecta,Kermadec_Petrel
kerpet2,Aphrodroma_brevirostris,Kerguelen_Petrel
killde,Charadrius_vociferus,Killdeer
kineid,Somateria_spectabilis,King_Eider
kinpen1,Aptenodytes_patagonicus,King_Penguin
kinrai2,Rallus_tenuirostris,Aztec_Rail
kinrai4,Rallus_elegans,King_Rail
kinvul1,Sarcoramphus_papa,King_Vulture
kirwar,Setophaga_kirtlandii,Kirtland's_Warbler
kitmur,Brachyramphus_brevirostris,Kittlitz's_Murrelet
klaant1,Myrmotherula_klagesi,Klages's_Antwren
klaant2,Drymophila_klagesi,Klages's_Antbird
koeher1,Phaethornis_koepckeae,Koepcke's_Hermit
koesco1,Megascops_koepckeae,Koepcke's_Screech-Owl
kuhlor1,Vini_kuhlii,Kuhl's_Lorikeet
kwqdov,Geotrygon_chrysia,Key_West_Quail-Dove
labant1,Herpsilochmus_longirostris,Large-billed_Antwren
labter1,Phaetusa_simplex,Large-billed_Tern
labwoo,Picoides_scalaris,Ladder-backed_Woodpecker
lacfin1,Geospiza_conirostris,Large_Cactus-Finch
laffin1,Pezopetes_capitalis,Large-footed_Finch
lafpic1,Picumnus_lafresnayi,Lafresnaye's_Piculet
laftap1,Scytalopus_macropus,Large-footed_Tapaculo
lagfin1,Geospiza_magnirostris,Large_Ground-Finch
lahfla2,Ramphotrigon_megacephalum,Large-headed_Flatbill
lakduc1,Oxyura_vittata,Lake_Duck
lalbru1,Coryphistera_alaudina,Lark-like_Brushrunner
lamtan1,Anisognathus_lacrymosus,Lacrimose_Mountain-Tanager
lanmon1,Micromonacha_lanceolata,Lanceolated_Monklet
lanwar,Locustella_lanceolata,Lanceolated_Warbler
laplon,Calcarius_lapponicus,Lapland_Longspur
larbun,Calamospiza_melanocorys,Lark_Bunting
larela1,Elaenia_spectabilis,Large_Elaenia
larspa,Chondestes_grammacus,Lark_Sparrow
lasfly,Myiarchus_sagrae,La_Sagra's_Flycatcher
lasthr1,Turdus_swalesi,La_Selle_Thrush
latant1,Mackenziaena_leachii,Large-tailed_Antshrike
latdov1,Leptotila_megalura,Large-tailed_Dove
latfin1,Camarhynchus_psittacula,Large_Tree-Finch
latman1,Chiroxiphia_lanceolata,Lance-tailed_Manakin
latnig1,Hydropsalis_climacocerca,Ladder-tailed_Nightjar
lattro1,Trogon_clathratus,Lattice-tailed_Trogon
laufal1,Herpetotheres_cachinnans,Laughing_Falcon
laugul,Leucophaeus_atricilla,Laughing_Gull
lavgul1,Leucophaeus_fuliginosus,Lava_Gull
lavwax,Estrilda_caerulescens,Lavender_Waxbill
laweye1,Zosterops_explorator,Layard's_White-eye
lawgol,Spinus_lawrencei,Lawrence's_Goldfinch
lawthr1,Turdus_lawrencii,Lawrence's_Thrush
layalb,Phoebastria_immutabilis,Laysan_Albatross
layduc,Anas_laysanensis,Laysan_Duck
layfin,Telespiza_cantans,Laysan_Finch
lazbun,Passerina_amoena,Lazuli_Bunting
lazsab1,Campylopterus_falcatus,Lazuline_Sabrewing
lbbgul,Larus_fuscus,Lesser_Black-backed_Gull
lbsfin1,Sporophila_crassirostris,Large-billed_Seed-Finch
lcptyr1,Lophotriccus_eulophotes,Long-crested_Pygmy-Tyrant
lcspet,Oceanodroma_leucorhoa,Leach's_Storm-Petrel
leaant1,Myrmotherula_assimilis,Leaden_Antwren
leaauk,Aethia_pusilla,Least_Auklet
leabit,Ixobrychus_exilis,Least_Bittern
leabul1,Loxigilla_noctis,Lesser_Antillean_Bullfinch
leafly,Empidonax_minimus,Least_Flycatcher
leafly1,Myiarchus_oberi,Lesser_Antillean_Flycatcher
leagre,Tachybaptus_dominicus,Least_Grebe
leanig1,Chordeiles_pusillus,Least_Nighthawk
leapau1,Siphonorhis_brewsteri,Least_Pauraque
leapew1,Contopus_latirostris,Lesser_Antillean_Pewee
leapyo1,Glaucidium_minutissimum,Least_Pygmy-Owl
